id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
4421458,6.802394763324312,,,,12,1.0,,,True,,,,True,True,,,False,,37.78074316266015,-122.40337123715,,,118,99,,,1.0,1.0
17299278,3.7841896339182615,,,,1,1.0,,,True,,,,True,True,,,False,,34.14793638623128,-118.02075801293248,,,1,80,,,1.0,1.0
14491416,4.584967478670572,,,,2,1.0,,,True,,,,True,True,,,False,,37.800985833596414,-122.41032089041131,,,0,-9223372036854775808,,,0.0,1.0
9513686,3.688879454113936,,,,1,1.0,,,True,,,,True,False,,,True,,34.25594035395368,-118.53990867330326,,,0,-9223372036854775808,,,1.0,1.0
12814447,4.48863636973214,,,,3,1.0,,,True,,,,True,True,,,False,,40.66790523869146,-73.95913655062657,,,0,-9223372036854775808,,,1.0,1.0
3916111,5.1647859739235145,,,,2,1.0,,,False,,,,True,True,,,False,,40.713888614287455,-73.99315566379896,,,1,100,,,1.0,1.0
17536953,5.1647859739235145,,,,2,1.0,,,True,,,,True,True,,,False,,40.765109631263535,-73.98973485040894,,,0,-9223372036854775808,,,1.0,1.0
17545953,5.003946305945459,,,,4,1.0,,,True,,,,True,True,,,False,,40.68113604922356,-73.95794885705392,,,3,100,,,1.0,2.0
6940108,4.74493212836325,,,,3,1.0,,,True,,,,True,True,,,False,,40.6833632964296,-73.94949034019152,,,16,99,,,1.0,1.0
15924565,5.631211781821365,,,,5,1.0,,,True,,,,True,True,,,False,,37.76920279165104,-122.42007965620668,,,0,-9223372036854775808,,,2.0,2.0
17763769,5.147494476813453,,,,3,1.0,,,True,,,,True,True,,,False,,37.75304917674529,-122.43667918201504,,,73,99,,,1.0,2.0
5773106,5.926926025970412,,,,16,1.5,,,True,,,,True,True,,,False,,34.08864946799124,-118.38416540456208,,,0,-9223372036854775808,,,1.0,2.0
21024792,4.31748811353631,,,,2,1.0,,,True,,,,True,True,,,False,,40.7086722586433,-73.94061026969973,,,21,97,,,1.0,1.0
16172498,5.991464547107983,,,,6,1.0,,,True,,,,True,True,,,False,,41.94490711850586,-87.65450180060617,,,8,98,,,3.0,3.0
16299489,5.9532433342877855,,,,6,2.0,,,True,,,,True,True,,,True,,37.751330050933305,-122.39855311127768,,,1,-9223372036854775808,,,3.0,4.0
16164613,4.919980925828125,,,,4,1.0,,,True,,,,True,True,,,False,,34.04243185668685,-118.28713171104611,,,0,-9223372036854775808,,,2.0,2.0
11712306,5.752572638825632,,,,2,1.0,,,True,,,,True,True,,,False,,37.77469734066469,-122.42503181689344,,,17,98,,,1.0,1.0
13055856,4.553876891600541,,,,2,1.0,,,True,,,,True,True,,,False,,40.71832731839538,-73.95747794205937,,,52,91,,,1.0,1.0
13687101,5.521460917862246,,,,3,1.0,,,True,,,,True,True,,,True,,37.78858828133478,-122.41549664205914,,,16,96,,,1.0,1.0
4661760,5.075173815233828,,,,4,1.0,,,True,,,,False,False,,,True,,40.735213626237496,-73.9814663692817,,,2,100,,,2.0,2.0
9769331,4.127134385045092,,,,2,1.0,,,True,,,,True,True,,,True,,42.32656999382864,-71.08279766298716,,,216,87,,,1.0,2.0
2277178,4.174387269895637,,,,2,1.0,,,True,,,,True,True,,,False,,34.09410967820545,-118.28502014486872,,,0,-9223372036854775808,,,0.0,1.0
10067154,4.0943445622221,,,,2,1.0,,,True,,,,True,True,,,True,,40.68472667947187,-73.9468336922203,,,81,93,,,1.0,1.0
15479598,4.574710978503383,,,,2,1.0,,,True,,,,True,True,,,False,,34.088153772766496,-118.35268158105848,,,4,95,,,1.0,1.0
18328209,3.80666248977032,,,,1,1.0,,,True,,,,True,True,,,True,,40.697150550302574,-73.93257072482446,,,7,97,,,1.0,1.0
2180648,6.163314804034643,,,,2,1.0,,,True,,,,True,True,,,True,,40.72860421213728,-73.99389741760852,,,32,98,,,1.0,1.0
20852769,5.010635294096256,,,,4,1.0,,,False,,,,True,False,,,False,,41.90464922373005,-87.63704258978878,,,2,100,,,1.0,2.0
8539318,5.1929568508902095,,,,1,1.0,,,False,,,,True,True,,,False,,40.7668868318149,-73.98032223912574,,,4,100,,,1.0,1.0
16434745,3.6635616461296463,,,,1,1.0,,,True,,,,True,True,,,False,,34.14940779734333,-118.39091524244274,,,4,95,,,1.0,1.0
2558409,5.9532433342877855,,,,14,3.5,,,True,,,,True,True,,,False,,34.204265362076576,-118.149542314883,,,3,87,,,5.0,6.0
3120624,5.521460917862246,,,,7,1.0,,,True,,,,True,False,,,True,,40.83698752485122,-73.94481867529666,,,2,90,,,3.0,6.0
12145578,3.688879454113936,,,,1,1.0,,,False,,,,True,False,,,True,,40.70606714395235,-73.92844903669821,,,0,-9223372036854775808,,,1.0,1.0
2070612,5.521460917862246,,,,2,1.0,,,True,,,,True,True,,,False,,37.76104030531353,-122.44167573566358,,,18,98,,,1.0,1.0
12436517,5.857933154483459,,,,7,1.0,,,True,,,,True,False,,,False,,40.76607601825037,-73.91412077859658,,,5,100,,,3.0,4.0
14823526,5.6167710976665735,,,,4,1.5,,,True,,,,True,True,,,False,,42.34506923068747,-71.07883957651161,,,37,100,,,2.0,2.0
8593656,5.087596335232384,,,,2,1.0,,,False,,,,True,True,,,False,,40.72771908350268,-73.99955979193683,,,12,89,,,1.0,1.0
8717008,5.768320995793773,,,,5,1.0,,,True,,,,True,True,,,True,,34.071393465803325,-118.38427953218309,,,9,89,,,2.0,3.0
3231409,4.0943445622221,,,,4,1.5,,,False,,,,True,True,,,True,,40.81927644996843,-73.90932951081021,,,26,89,,,1.0,3.0
3441311,5.1929568508902095,,,,4,2.0,,,True,,,,True,True,,,False,,34.12816569859195,-118.05672138572378,,,26,92,,,2.0,2.0
14687868,5.010635294096256,,,,5,1.0,,,True,,,,True,False,,,False,,40.78676006318281,-73.94259337277326,,,0,-9223372036854775808,,,2.0,2.0
11436132,4.605170185988092,,,,4,1.0,,,False,,,,True,False,,,False,,38.92141121117949,-77.07665074773433,,,0,-9223372036854775808,,,2.0,2.0
18473958,6.214608098422191,,,,5,2.5,,,True,,,,True,False,,,True,,42.3484557168945,-71.06810028933633,,,7,100,,,2.0,4.0
9219613,4.4998096703302615,,,,2,1.0,,,True,,,,True,False,,,True,,37.72023954410175,-122.45101853716496,,,58,96,,,1.0,1.0
10084168,4.442651256490317,,,,2,1.0,,,False,,,,True,True,,,False,,40.79952291081585,-73.95247715150809,,,31,99,,,1.0,1.0
15658379,4.553876891600541,,,,4,1.0,,,False,,,,True,False,,,True,,41.897434554203656,-87.67028192270884,,,24,85,,,0.0,2.0
17973572,5.075173815233828,,,,2,1.0,,,True,,,,True,True,,,False,,40.71108332581406,-73.95156554417812,,,20,98,,,1.0,2.0
296844,4.23410650459726,,,,1,1.0,,,True,,,,True,True,,,True,,34.03815796048321,-118.3266572453696,,,136,96,,,1.0,1.0
2166428,5.298317366548036,,,,3,1.0,,,True,,,,True,False,,,False,,40.76003243506052,-73.99139019593841,,,3,100,,,1.0,1.0
17406465,4.30406509320417,,,,2,1.0,,,True,,,,True,True,,,True,,34.003186028820075,-118.41151116873075,,,135,89,,,1.0,2.0
1789045,5.857933154483459,,,,2,2.0,,,True,,,,True,True,,,False,,34.0871285492911,-118.3880519114762,,,11,86,,,2.0,2.0
13684502,5.1647859739235145,,,,2,1.0,,,True,,,,True,True,,,False,,40.716916976661054,-73.98873849624447,,,0,-9223372036854775808,,,2.0,2.0
17301466,4.787491742782046,,,,4,1.0,,,True,,,,True,True,,,False,,34.11080774909377,-118.41887409028747,,,13,100,,,1.0,3.0
5144164,4.955827057601262,,,,4,1.0,,,True,,,,True,True,,,True,,34.023767450788256,-118.39154149911228,,,16,98,,,2.0,3.0
11529762,5.318119993844216,,,,2,1.0,,,True,,,,True,True,,,False,,40.67353658262604,-73.96498320947988,,,24,93,,,1.0,1.0
157673,6.906754778648554,,,,2,1.0,,,False,,,,True,True,,,False,,37.76671419709695,-122.43458559323716,,,0,-9223372036854775808,,,1.0,1.0
975672,4.605170185988092,,,,2,1.0,,,True,,,,True,False,,,False,,34.129393213543786,-118.23868657553548,,,3,100,,,1.0,1.0
12390684,3.8918202981106265,,,,4,1.0,,,True,,,,True,True,,,False,,40.69745208465489,-73.93038013955717,,,9,100,,,1.0,2.0
12842613,5.6524891802686525,,,,3,1.0,,,True,,,,True,True,,,False,,40.74725354481274,-73.99238485877672,,,4,100,,,1.0,1.0
20234102,6.396929655216146,,,,2,1.0,,,True,,,,True,True,,,False,,40.641799705087216,-73.90244971816988,,,0,-9223372036854775808,,,1.0,1.0
13592245,4.4998096703302615,,,,2,1.0,,,True,,,,True,True,,,False,,34.06023012503684,-118.26962111218724,,,0,-9223372036854775808,,,0.0,1.0
3262930,5.298317366548036,,,,4,1.0,,,True,,,,False,False,,,False,,37.77720970067351,-122.43994049519584,,,8,100,,,2.0,2.0
8453546,4.31748811353631,,,,2,1.0,,,True,,,,True,True,,,True,,38.91214398152727,-77.04902240970897,,,3,87,,,1.0,1.0
17251353,5.298317366548036,,,,1,1.0,,,False,,,,True,False,,,False,,40.772707193029696,-73.93159191289426,,,0,-9223372036854775808,,,1.0,1.0
13443794,5.68697535633982,,,,8,2.0,,,True,,,,True,True,,,False,,38.89644838104086,-77.0214730623311,,,3,100,,,3.0,3.0
14183900,4.867534450455582,,,,3,1.0,,,True,,,,True,True,,,False,,40.80651825799035,-73.94353871352385,,,14,86,,,1.0,1.0
19019919,4.23410650459726,,,,2,1.5,,,True,,,,True,True,,,True,,40.71407825527377,-73.94890457167956,,,190,94,,,1.0,1.0
1645667,3.555348061489413,,,,2,1.0,,,True,,,,True,True,,,False,,40.69289091729336,-73.92311795563211,,,3,90,,,1.0,1.0
12227645,5.1647859739235145,,,,2,1.0,,,True,,,,True,True,,,False,,37.75593206727314,-122.4023492237692,,,0,-9223372036854775808,,,1.0,1.0
21165010,4.442651256490317,,,,2,1.0,,,True,,,,True,False,,,False,,34.079233623942855,-118.60359351967828,,,23,95,,,1.0,1.0
6698326,4.7791234931115305,,,,1,1.0,,,True,,,,True,False,,,False,,33.98972501631557,-118.4229193280402,,,69,98,,,0.0,1.0
14251275,5.521460917862246,,,,4,1.0,,,True,,,,True,True,,,False,,40.72007563902736,-73.98404297866524,,,6,100,,,2.0,3.0
10883053,4.442651256490317,,,,2,1.0,,,True,,,,True,True,,,False,,40.68912113006873,-74.00120563482359,,,48,98,,,1.0,1.0
13680874,3.7612001156935615,,,,1,1.0,,,True,,,,True,True,,,False,,40.70777920687164,-73.95890499552205,,,69,92,,,1.0,1.0
17284319,5.703782474656202,,,,5,1.5,,,False,,,,True,True,,,False,,37.779489473333896,-122.4487217868852,,,0,-9223372036854775808,,,1.0,2.0
9588831,4.007333185232471,,,,1,1.0,,,True,,,,True,True,,,False,,40.6515872219509,-73.9784981196153,,,1,100,,,1.0,1.0
3463475,4.007333185232471,,,,2,1.0,,,True,,,,True,True,,,True,,40.69310643130202,-73.76173616120201,,,59,88,,,1.0,1.0
13788749,4.8283137373023015,,,,5,1.0,,,True,,,,True,True,,,False,,40.685438956686,-73.93872421576123,,,31,95,,,1.0,3.0
4424511,4.976733742420574,,,,2,1.0,,,True,,,,True,True,,,False,,37.7747101107035,-122.48383394680296,,,20,99,,,1.0,1.0
10108537,4.700480365792417,,,,2,1.0,,,True,,,,True,True,,,False,,40.73377641601969,-73.99953526964417,,,8,88,,,1.0,1.0
20653657,4.0943445622221,,,,3,1.0,,,True,,,,True,False,,,False,,34.095338190360515,-118.29533727697071,,,0,-9223372036854775808,,,0.0,1.0
13955829,4.59511985013459,,,,2,1.0,,,True,,,,True,True,,,False,,40.70912990639111,-74.01428840560855,,,64,92,,,1.0,1.0
17494909,4.709530201312334,,,,2,1.0,,,True,,,,True,True,,,False,,33.99334853466334,-118.46469239955464,,,15,91,,,1.0,1.0
14539216,4.605170185988092,,,,2,1.0,,,False,,,,True,False,,,True,,40.80130058797792,-73.96669214225953,,,5,90,,,1.0,1.0
8054277,5.293304824724492,,,,4,1.0,,,True,,,,True,True,,,False,,37.77505168402022,-122.43989750080824,,,6,96,,,2.0,2.0
13208614,3.555348061489413,,,,1,1.0,,,False,,,,True,True,,,False,,34.160893997826385,-118.440799103872,,,0,-9223372036854775808,,,1.0,1.0
301994,4.276666119016055,,,,2,2.0,,,True,,,,True,True,,,False,,34.09767177396351,-118.35426985793376,,,51,96,,,1.0,1.0
4784037,4.31748811353631,,,,2,2.0,,,False,,,,True,True,,,False,,40.73556487574474,-73.95570264660505,,,0,-9223372036854775808,,,1.0,1.0
13209514,5.521460917862246,,,,4,2.0,,,True,,,,True,True,,,False,,33.99894878477936,-118.44253986454528,,,3,100,,,2.0,2.0
3090474,3.80666248977032,,,,1,1.0,,,True,,,,True,True,,,False,,40.699367490653046,-73.94447228192638,,,3,100,,,1.0,1.0
20230778,3.555348061489413,,,,2,1.0,,,False,,,,True,True,,,False,,34.087517504933466,-118.33237986941688,,,0,-9223372036854775808,,,1.0,1.0
5457251,4.564348191467836,,,,2,3.5,,,True,,,,True,False,,,True,,37.77842209054075,-122.43488943889444,,,14,89,,,1.0,1.0
14577780,5.010635294096256,,,,6,2.0,,,True,,,,True,True,,,True,,33.98148481086361,-118.465114163135,,,37,97,,,2.0,3.0
16645828,4.356708826689592,,,,2,1.0,,,True,,,,True,True,,,False,,40.77157890058476,-73.95785597584259,,,0,-9223372036854775808,,,1.0,1.0
17023686,6.395261598115449,,,,4,1.5,,,True,,,,True,True,,,False,,37.7664996293409,-122.41829841481402,,,22,99,,,2.0,2.0
6680201,5.389071729816501,,,,2,1.0,,,False,,,,True,False,,,True,,37.77518565324787,-122.4552658205574,,,2,90,,,0.0,1.0
4566972,4.787491742782046,,,,2,1.0,,,False,,,,True,False,,,False,,40.72744027050983,-73.98326962287706,,,0,-9223372036854775808,,,1.0,1.0
9395119,4.897839799950911,,,,2,2.0,,,True,,,,True,True,,,False,,33.834652052483776,-118.382826030413,,,18,98,,,1.0,1.0
17414874,4.3694478524670215,,,,3,1.0,,,False,,,,True,True,,,False,,34.071219476488,-118.361154887315,,,1,60,,,1.0,1.0
12114394,6.214608098422191,,,,6,1.0,,,True,,,,True,False,,,False,,40.764963711990255,-73.99253439955086,,,0,-9223372036854775808,,,3.0,4.0
18135992,4.4998096703302615,,,,1,1.0,,,True,,,,True,True,,,False,,40.73908037151615,-74.00377769094189,,,144,96,,,1.0,1.0
3692566,4.787491742782046,,,,2,1.0,,,True,,,,True,True,,,False,,40.67130192149063,-73.9560301430303,,,0,-9223372036854775808,,,1.0,1.0
14716281,3.912023005428147,,,,1,1.0,,,True,,,,True,False,,,False,,40.61876152856737,-73.95812964018674,,,1,-9223372036854775808,,,1.0,1.0
20455984,4.219507705176107,,,,4,1.0,,,True,,,,True,True,,,False,,40.7332897139774,-73.89462604388449,,,0,-9223372036854775808,,,1.0,1.0
19436602,4.553876891600541,,,,5,1.0,,,True,,,,True,False,,,False,,40.771427307934616,-73.92223494006498,,,16,93,,,1.0,1.0
669972,4.465908118654584,,,,2,1.0,,,True,,,,True,True,,,False,,40.73165547223989,-73.98298748888554,,,2,100,,,1.0,1.0
6066863,4.787491742782046,,,,4,1.0,,,True,,,,True,False,,,False,,40.65829321014239,-73.95946723561033,,,3,90,,,1.0,2.0
19415743,5.010635294096256,,,,2,1.0,,,True,,,,True,True,,,False,,40.77855510057552,-73.9827806548798,,,2,100,,,1.0,1.0
19810585,4.174387269895637,,,,3,1.0,,,False,,,,True,True,,,False,,41.91179721078602,-87.67952180158969,,,4,100,,,1.0,2.0
9670233,5.293304824724492,,,,4,1.0,,,True,,,,True,True,,,False,,34.01289828886113,-118.48780023597013,,,40,97,,,1.0,2.0
15632392,4.0943445622221,,,,1,1.0,,,True,,,,True,True,,,False,,34.047899472753144,-118.3359113645284,,,2,100,,,1.0,1.0
7112429,4.0943445622221,,,,2,1.5,,,True,,,,True,True,,,False,,40.69899531197946,-73.92849486130092,,,5,96,,,1.0,1.0
16111399,5.075173815233828,,,,2,1.0,,,False,,,,True,True,,,False,,40.68496137675019,-73.94758108893755,,,0,-9223372036854775808,,,0.0,1.0
17510648,3.713572066704309,,,,2,1.0,,,False,,,,True,True,,,False,,41.93368419039332,-87.6385478497617,,,10,95,,,1.0,1.0
6847631,4.4998096703302615,,,,1,1.0,,,False,,,,True,True,,,False,,34.09939638153225,-118.3445394051581,,,41,97,,,1.0,1.0
4423408,5.556828061699537,,,,6,2.0,,,True,,,,True,True,,,False,,34.052686606741325,-118.3404735193015,,,0,-9223372036854775808,,,3.0,4.0
13856304,4.553876891600541,,,,2,1.0,,,True,,,,True,False,,,False,,38.916513845211504,-77.04051056688006,,,26,95,,,1.0,1.0
18612707,3.912023005428147,,,,2,1.0,,,True,,,,True,True,,,False,,34.118790468812,-118.1922292978458,,,4,95,,,1.0,1.0
6524647,4.867534450455582,,,,4,1.0,,,True,,,,True,False,,,False,,40.78764881125985,-73.94892765289863,,,1,100,,,1.0,2.0
18484976,4.59511985013459,,,,2,1.0,,,False,,,,True,True,,,False,,41.93949540547636,-87.64483465673025,,,314,93,,,1.0,1.0
13479621,4.204692619390967,,,,2,1.0,,,True,,,,True,False,,,False,,40.67791488462629,-73.98047998367363,,,72,96,,,1.0,1.0
7092618,3.218875824868201,,,,2,1.0,,,True,,,,True,False,,,False,,34.06729643146077,-118.29903583124342,,,0,-9223372036854775808,,,1.0,2.0
10256767,5.272999558563747,,,,5,1.5,,,True,,,,True,True,,,False,,40.685366328838256,-73.95402202816172,,,8,100,,,3.0,5.0
20549411,4.564348191467836,,,,2,1.0,,,True,,,,True,False,,,True,,34.05599820239112,-118.30551045939436,,,1,80,,,0.0,1.0
18306713,5.521460917862246,,,,2,2.0,,,True,,,,True,False,,,False,,40.81494577182208,-73.96159430124861,,,0,-9223372036854775808,,,1.0,1.0
16454916,6.1092475827643655,,,,8,2.5,,,True,,,,True,True,,,True,,33.986707303269306,-118.46352647378605,,,14,96,,,3.0,5.0
262583,4.0943445622221,,,,1,1.0,,,True,,,,True,True,,,True,,40.69695106483319,-73.9595132049778,,,54,96,,,1.0,1.0
4026354,4.382026634673881,,,,2,1.0,,,False,,,,True,True,,,True,,40.71388553697665,-73.9888880961807,,,0,-9223372036854775808,,,1.0,1.0
10697785,5.521460917862246,,,,3,1.0,,,True,,,,True,False,,,False,,40.73535742840547,-73.9839324801135,,,16,89,,,2.0,2.0
15969097,5.459585514144161,,,,3,1.0,,,True,,,,True,True,,,False,,40.7387526326124,-73.98683215547712,,,9,95,,,1.0,2.0
18314314,3.4011973816621555,,,,2,1.0,,,True,,,,True,True,,,False,,34.133386678992075,-117.90645988517556,,,26,92,,,1.0,1.0
18248683,4.442651256490317,,,,2,1.0,,,True,,,,True,True,,,False,,40.62832385573324,-74.02143458962802,,,0,-9223372036854775808,,,1.0,1.0
9110425,4.143134726391533,,,,1,1.0,,,True,,,,True,False,,,False,,34.159649123827435,-118.56798889705686,,,3,93,,,1.0,1.0
17463966,5.5174528964647065,,,,5,1.0,,,True,,,,True,True,,,False,,34.061246308361845,-118.75281154295448,,,6,100,,,2.0,4.0
13701719,4.382026634673881,,,,3,1.0,,,False,,,,True,False,,,False,,34.1276542307624,-118.07221211302875,,,0,-9223372036854775808,,,1.0,2.0
20501071,4.90527477843843,,,,2,1.0,,,False,,,,True,True,,,False,,40.75233022218556,-73.99687433422115,,,1,100,,,1.0,1.0
19721441,3.688879454113936,,,,1,2.0,,,True,,,,True,False,,,False,,40.85926898945058,-73.90142453603254,,,15,97,,,1.0,1.0
16481119,4.867534450455582,,,,2,1.0,,,True,,,,True,False,,,False,,42.35964127184067,-71.06552063164794,,,1,-9223372036854775808,,,1.0,1.0
13828725,5.9532433342877855,,,,9,3.5,,,True,,,,True,False,,,False,,38.88188229128068,-77.0202887639828,,,29,99,,,4.0,4.0
1325473,4.4998096703302615,,,,4,1.0,,,True,,,,True,True,,,False,,33.98174845562931,-118.35101555835976,,,0,-9223372036854775808,,,0.0,2.0
18959420,5.521460917862246,,,,3,1.0,,,True,,,,True,False,,,False,,42.35519479661525,-71.07433726437444,,,42,99,,,0.0,2.0
11733534,3.4657359027997265,,,,2,1.0,,,True,,,,True,True,,,True,,34.023511285771164,-118.4927982864798,,,2,20,,,1.0,1.0
18464330,5.187385805840755,,,,5,2.0,,,True,,,,True,False,,,False,,38.91799175885545,-77.02816984535107,,,9,98,,,2.0,2.0
16758040,5.010635294096256,,,,4,1.0,,,True,,,,True,True,,,False,,34.00366028469072,-118.44852044220131,,,3,100,,,0.0,2.0
15854065,4.700480365792417,,,,2,1.0,,,False,,,,True,False,,,False,,40.79256054027199,-73.97595679040322,,,5,80,,,0.0,1.0
13814436,5.17614973257383,,,,4,1.0,,,True,,,,True,True,,,False,,40.754736152851294,-73.99835813819664,,,75,93,,,1.0,3.0
5605969,3.80666248977032,,,,2,1.0,,,True,,,,True,True,,,False,,40.64087682487232,-73.96125432897583,,,1,100,,,1.0,1.0
8326337,4.74493212836325,,,,2,1.0,,,True,,,,True,True,,,False,,40.73336554699987,-74.00197075534402,,,21,91,,,1.0,1.0
441901,5.796057750765373,,,,8,2.0,,,True,,,,True,False,,,True,,34.045452133513244,-118.26034621167628,,,42,97,,,2.0,4.0
5057976,5.293304824724492,,,,3,1.0,,,True,,,,True,True,,,False,,34.01449728786661,-118.5000777134706,,,112,91,,,1.0,1.0
12253009,4.605170185988092,,,,2,1.0,,,True,,,,True,False,,,False,,34.091473080296346,-118.34142110842171,,,0,-9223372036854775808,,,1.0,1.0
616274,4.3694478524670215,,,,4,2.0,,,False,,,,True,True,,,False,,41.91210036786378,-87.67490378691105,,,77,99,,,1.0,1.0
6524543,4.174387269895637,,,,2,1.0,,,True,,,,True,True,,,False,,34.088615377128235,-118.23090571331814,,,57,95,,,1.0,1.0
4351704,4.3694478524670215,,,,1,1.0,,,True,,,,True,False,,,False,,38.89668016666554,-77.045827211855,,,55,97,,,1.0,1.0
20928140,4.867534450455582,,,,2,1.0,,,False,,,,True,True,,,True,,33.99339540630806,-118.47918238570342,,,25,97,,,1.0,1.0
5404201,4.691347882229144,,,,2,2.0,,,True,,,,True,True,,,False,,37.77960124502248,-122.4419933270686,,,138,100,,,1.0,2.0
16736363,4.31748811353631,,,,1,1.0,,,False,,,,True,False,,,False,,40.65609008297756,-73.93874389161573,,,0,-9223372036854775808,,,1.0,1.0
19199747,3.218875824868201,,,,1,2.0,,,True,,,,True,True,,,False,,42.0170133851916,-87.68718262985479,,,56,94,,,1.0,1.0
11584490,4.8283137373023015,,,,2,1.0,,,True,,,,True,True,,,True,,40.80455754603158,-73.96520950805073,,,4,90,,,1.0,1.0
5051241,3.3672958299864737,,,,1,1.0,,,True,,,,True,True,,,True,,40.64310235248679,-74.08340516889379,,,17,93,,,1.0,1.0
4333455,3.7612001156935615,,,,2,2.0,,,False,,,,True,False,,,True,,33.89624582712443,-118.31990526577756,,,10,90,,,1.0,2.0
5688839,5.303304908059076,,,,3,1.0,,,True,,,,True,False,,,True,,40.72958696280048,-74.00013440486212,,,2,40,,,1.0,2.0
17108224,4.59511985013459,,,,3,1.0,,,True,,,,True,True,,,False,,34.10569313264958,-118.32469621756704,,,181,95,,,0.0,2.0
16597216,4.8283137373023015,,,,5,1.0,,,False,,,,True,True,,,True,,38.83115682859385,-77.00920401376551,,,2,100,,,2.0,3.0
21175160,4.7791234931115305,,,,4,1.0,,,True,,,,True,False,,,False,,40.62766170079446,-74.0798831447857,,,2,80,,,2.0,3.0
12970748,5.010635294096256,,,,1,1.0,,,True,,,,True,False,,,False,,37.77971301226201,-122.3953636832177,,,0,-9223372036854775808,,,2.0,2.0
9153411,4.442651256490317,,,,2,1.0,,,False,,,,True,False,,,False,,40.70587809719531,-73.91463634911842,,,1,60,,,1.0,1.0
5871900,4.3694478524670215,,,,2,1.0,,,False,,,,True,False,,,True,,34.141054811343324,-117.76593277986125,,,0,-9223372036854775808,,,1.0,1.0
19544387,4.4998096703302615,,,,2,1.0,,,True,,,,True,True,,,True,,40.646380335310006,-73.95065352018712,,,8,95,,,1.0,1.0
17809067,4.553876891600541,,,,3,1.0,,,True,,,,True,True,,,True,,40.80126498116785,-73.95405182816408,,,19,99,,,1.0,2.0
3331453,4.8283137373023015,,,,4,1.0,,,False,,,,True,False,,,False,,40.73455713409111,-73.88891441870928,,,61,90,,,3.0,3.0
18273842,5.3471075307174685,,,,4,1.0,,,True,,,,True,False,,,True,,41.89771596513765,-87.62359699210951,,,3,93,,,1.0,1.0
10469962,5.4638318050256105,,,,2,2.0,,,True,,,,True,True,,,False,,34.0433668155559,-118.26451544481051,,,4,85,,,1.0,2.0
6825131,5.501258210544727,,,,5,2.0,,,False,,,,True,True,,,False,,34.07305273835101,-118.36205500165552,,,0,-9223372036854775808,,,2.0,2.0
16873128,4.8283137373023015,,,,2,1.0,,,True,,,,True,True,,,False,,40.68153385332119,-73.96050427169129,,,2,100,,,1.0,1.0
14404369,4.8283137373023015,,,,6,1.0,,,True,,,,True,True,,,False,,33.898522241037696,-118.35894556023712,,,99,98,,,2.0,3.0
17558492,4.110873864173311,,,,2,1.0,,,True,,,,True,True,,,False,,40.72389858213499,-73.95306833366296,,,8,95,,,1.0,1.0
1624985,5.2832037287379885,,,,3,1.0,,,True,,,,True,True,,,False,,34.140217986504354,-118.15018274531236,,,1,80,,,1.0,2.0
6926689,5.978885764901122,,,,6,2.0,,,True,,,,True,True,,,False,,40.69556190855237,-73.96611442165948,,,2,90,,,3.0,3.0
8340604,4.934473933130692,,,,6,2.0,,,True,,,,True,False,,,False,,34.16357723829499,-118.52129932608877,,,0,-9223372036854775808,,,2.0,3.0
1101370,5.298317366548036,,,,2,1.0,,,False,,,,True,True,,,False,,40.75242126345052,-73.97112177384466,,,0,-9223372036854775808,,,1.0,1.0
277128,5.68697535633982,,,,6,2.0,,,False,,,,True,False,,,True,,37.77230018221499,-122.4037363681992,,,0,-9223372036854775808,,,2.0,2.0
7761377,4.23410650459726,,,,1,1.0,,,False,,,,True,False,,,False,,34.187306222562,-118.4586785179442,,,3,100,,,1.0,1.0
18062797,4.31748811353631,,,,4,1.0,,,True,,,,True,True,,,False,,40.831772086384255,-73.94999767368392,,,53,91,,,1.0,3.0
13589984,4.859812404361672,,,,3,1.0,,,True,,,,True,True,,,False,,38.90214190258632,-77.0491235689635,,,0,-9223372036854775808,,,1.0,1.0
6150778,5.433722003554242,,,,4,1.0,,,True,,,,True,True,,,False,,37.78835532275191,-122.40915690188518,,,31,96,,,0.0,2.0
16652287,4.553876891600541,,,,2,1.0,,,True,,,,True,True,,,False,,40.83082018456851,-73.94683856111847,,,9,98,,,3.0,1.0
10866319,4.867534450455582,,,,3,1.5,,,False,,,,True,True,,,True,,34.08424092301321,-118.37273333867395,,,5,92,,,1.0,1.0
20934059,4.605170185988092,,,,8,2.0,,,True,,,,True,True,,,True,,33.970437749324475,-118.42592684599592,,,24,93,,,2.0,4.0
4846846,5.105945473900579,,,,3,1.0,,,False,,,,True,True,,,False,,34.037246159896696,-118.48120617332192,,,0,-9223372036854775808,,,0.0,2.0
14028494,4.653960350157523,,,,2,2.0,,,False,,,,True,True,,,False,,40.7023397682532,-73.97985377584138,,,0,-9223372036854775808,,,1.0,1.0
10600032,4.867534450455582,,,,6,1.0,,,True,,,,True,False,,,True,,40.6890602895993,-73.93675217612977,,,9,100,,,2.0,2.0
15923366,4.174387269895637,,,,1,1.5,,,False,,,,True,True,,,False,,40.783357645873615,-73.95170969350718,,,3,87,,,1.0,1.0
